TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
0.0000,0,108.7089,no,25-34,south asian,male,Kissing,-13.3684,-17.1082,26.3942,0.0011,0.0075,0.4295,0.0285,0.0143,0.1089,0.2222,-9.6916,7.6220,0.0000,0.0000,0.0000,7.6220,0.0018,0.0000,0.0000,0.6919,98.8217,23.9882,0.0000,0.0134,0.0002,0.0003,72.6784,0.0000,0.0000,0.3590,49.9171,0.0087,7.9546,0.0014,0.0011,0.0011,99.9141,0.0018,0.0143,0.0000,0.0018,2.2986,2.3646,0.0018,0.0373,
0.0000,0,148.5065,no,35-44,caucasian,male,Kissing,7.9497,-2.3730,-0.0944,0.0000,0.1970,0.4291,1.0767,0.7267,0.0041,0.5241,-16.1073,53.5179,0.0000,0.0361,0.0000,53.5179,0.0055,0.0048,0.0486,0.0065,81.1156,0.0000,0.0000,6.1371,0.0056,0.0000,98.0648,0.0000,0.0000,15.5405,0.0000,0.0000,41.4902,0.0003,0.0000,0.0000,97.8942,0.0018,0.7267,0.0000,0.0025,2.3001,2.3001,0.0018,0.1263,
0.0000,0,150.7876,no,45-54,hispanic,male,Unknown,3.6467,-6.4049,11.7509,0.0018,0.0041,0.4259,0.0278,0.0048,0.1881,0.1946,-3.7023,0.5248,0.0000,0.0013,0.0000,0.5248,0.0003,0.0000,5.0622,0.0025,42.6094,0.0000,0.0000,0.6004,0.0004,97.3312,95.7671,0.0003,0.0000,0.3471,0.0000,0.0000,2.0394,0.0018,0.0018,0.0018,0.0030,0.0046,0.0048,0.0000,0.0018,2.2977,2.2977,0.0018,0.0301,
0.0000,0,138.3548,no,18-24,south asian,male,Kissing,-12.5152,14.9257,-38.1468,0.0014,0.0056,0.4261,0.0306,0.0070,0.1512,0.2047,-2.0661,3.2427,0.0000,0.0016,0.0000,3.2427,0.0026,0.0035,0.0111,3.4842,96.9209,0.1227,0.0000,0.0009,0.0000,0.1723,80.4530,0.0000,0.0000,0.2218,0.0158,0.0000,89.3739,0.0016,0.0014,0.0014,99.8786,0.0018,0.0070,0.0000,0.0082,2.2979,2.2979,0.0018,0.7161,
0.0000,0,132.4319,no,25-34,south asian,male,Unknown,-6.6282,13.9817,-42.0984,0.0016,0.0050,0.4260,0.0264,0.0059,0.1704,0.1987,-1.7862,1.6449,0.0000,0.0141,0.0000,1.6449,0.0004,0.0047,0.1363,1.9575,9.7933,2.0110,0.0000,0.0006,0.0001,0.0000,83.2529,0.0000,0.0000,0.1440,0.0493,0.0000,11.5091,0.0017,0.0016,0.0016,0.0109,0.0019,0.0059,0.0000,0.0023,2.2978,2.2978,0.0018,0.0425,
0.0000,0,133.4090,no,25-34,south asian,male,Unknown,-8.8220,-14.1536,17.0645,0.0007,0.0107,0.4261,0.0630,0.0158,0.0732,0.2454,-4.0847,12.9200,0.0000,0.0000,0.0000,12.9200,0.0001,0.0000,0.0008,0.4234,2.9122,0.2704,0.0000,0.0036,0.0010,0.0000,82.7681,0.0000,0.0000,0.0969,22.4056,0.0004,4.6140,0.0011,0.0007,0.0007,0.0031,0.0018,0.0158,0.0000,0.0018,2.2984,2.3038,0.0018,0.0331,
0.0000,0,135.6639,no,25-34,south asian,male,Kissing,-21.8131,-11.8027,10.3915,0.0015,0.0054,0.4277,0.0295,0.0059,0.1570,0.2028,-0.8874,2.7332,0.0000,0.0000,0.0000,2.7332,0.0313,0.0000,0.0000,0.1050,91.6506,0.0674,0.0000,0.0003,0.0000,20.6748,88.4878,0.0000,0.0000,0.0138,0.2997,0.0003,1.6772,0.0017,0.0015,0.0015,97.1074,0.0018,0.0059,0.0000,0.0018,2.2981,2.2981,0.0018,0.0297,
0.0000,0,139.4264,no,25-34,south asian,male,Kissing,-12.8233,-12.9220,19.0256,0.0016,0.0051,0.4262,0.0272,0.0053,0.1703,0.1987,-0.5586,1.6525,0.0000,0.0000,0.0000,1.6525,0.0008,0.0000,0.0000,0.0974,99.8109,0.1107,0.0000,0.0002,0.0001,5.8471,86.0038,0.0000,0.0000,0.0723,13.5394,0.0018,0.3357,0.0017,0.0016,0.0016,99.7994,0.0018,0.0053,0.0000,0.0019,2.2989,2.2989,0.0018,0.0283,
0.0000,0,137.1936,no,25-34,south asian,male,Kissing,-10.0023,-16.3600,24.9984,0.0015,0.0056,0.4266,0.0295,0.0073,0.1536,0.2039,-2.6810,3.0273,0.0000,0.0000,0.0000,3.0273,0.0007,0.0000,0.0021,4.6612,99.0107,1.2423,0.0000,0.0005,0.0000,0.4837,75.5470,0.0000,0.0000,0.0705,6.0197,0.0015,0.5120,0.0016,0.0015,0.0015,99.9170,0.0018,0.0073,0.0000,0.0019,2.2990,2.2990,0.0018,0.0285,
0.0000,0,134.0416,no,25-34,south asian,male,Unknown,-7.7797,-12.5798,22.4422,0.0015,0.0054,0.4267,0.0291,0.0059,0.1589,0.2022,-0.9170,2.5741,0.0000,0.0001,0.0000,2.5741,0.0000,0.0000,0.0000,0.4650,45.5061,0.0174,0.0000,0.0065,0.0029,0.0000,86.8075,0.0000,0.0000,0.0972,7.4687,0.0233,0.6742,0.0017,0.0015,0.0015,6.6904,0.0018,0.0059,0.0000,0.0018,2.2996,2.2996,0.0018,0.0287,
0.0000,0,131.1301,no,25-34,south asian,unknown,Kissing,-18.8471,-18.7858,23.8172,0.0018,0.0045,0.4261,0.0238,0.0046,0.1924,0.1928,-0.2041,0.0233,0.0000,0.0000,0.0018,0.0233,0.0023,0.0000,0.0000,0.0170,76.1495,0.6362,0.0000,0.0011,0.0001,0.0000,65.5397,0.0000,0.0000,0.0012,0.4407,0.0186,1.2387,0.0018,0.0018,0.0018,94.9611,0.0018,0.0046,0.0000,0.0018,2.2981,2.2986,0.0018,0.0293,
0.0000,0,132.2226,no,25-34,south asian,male,Unknown,5.9636,5.9031,-43.6601,0.0016,0.0054,0.4259,0.0320,0.0047,0.1886,0.1982,-1.4526,1.5180,0.0000,2.4694,0.0000,1.5180,0.0000,0.0002,0.3599,0.0063,0.0081,0.0084,0.0000,0.0007,0.0002,0.0000,96.1557,0.0001,0.0000,0.0249,0.0003,0.0000,0.6676,0.0017,0.0016,0.0016,0.0018,0.0020,0.0047,0.0000,0.0018,2.2978,2.2978,0.0018,0.0286,
0.0000,0,130.1897,no,25-34,south asian,male,Kissing,-7.1720,-13.4643,27.3288,0.0000,0.8807,0.4273,8.2903,7.7608,0.0005,0.8442,-23.8471,79.1404,0.0000,0.0005,0.0000,79.1404,0.0001,0.0003,0.0022,0.0325,98.9735,0.3112,0.0000,0.0192,0.0000,0.0000,84.6464,0.0000,0.0000,0.2857,0.2020,0.0006,33.1831,0.0001,0.0000,0.0000,99.9164,0.0018,7.7608,0.0000,0.0018,2.2980,2.2980,0.0018,0.0934,
0.0000,0,141.0132,no,25-34,south asian,male,Unknown,-5.3473,-11.5035,27.5694,0.0007,0.0120,0.4262,0.0746,0.0161,0.0718,0.2499,-4.6998,13.8961,0.0000,1.4368,0.0000,13.8961,0.0000,0.0000,0.0046,0.0647,35.8908,0.2576,0.0000,0.0017,0.0003,0.0000,89.0835,0.0000,0.0000,0.0813,0.7331,0.0005,30.5076,0.0011,0.0007,0.0007,1.2328,0.0018,0.0161,0.0000,0.0018,2.2978,2.2978,0.0018,0.0847,
0.0000,0,137.6774,no,25-34,south asian,male,Kissing,-5.2962,-11.7348,29.3349,0.0000,0.2206,0.4268,1.8247,1.2782,0.0025,0.5701,-19.1801,58.0606,0.0000,0.4427,0.0000,58.0606,0.0000,0.0000,0.0020,3.2713,67.7718,2.1543,0.0000,0.0060,0.0003,0.0000,88.6254,0.0000,0.0000,0.1419,1.7760,0.0063,9.8599,0.0002,0.0000,0.0000,80.4246,0.0018,1.2782,0.0000,0.0018,2.2991,2.2991,0.0018,0.0400,
0.0000,0,138.8136,no,35-44,south asian,male,Unknown,-0.9869,15.5855,-26.8516,0.0008,0.0211,0.4259,0.4548,0.0046,0.2224,0.2419,-16.8709,12.1659,0.0000,28.1569,0.0000,12.1659,0.0001,0.0014,6.3449,0.9403,3.6650,0.1654,0.0004,0.0205,0.0004,0.0000,78.2944,0.0000,0.0000,0.0066,0.0259,0.0000,53.4902,0.0012,0.0008,0.0008,0.0036,0.0058,0.0046,0.0000,0.0019,2.2978,2.2978,0.0018,0.1952,
0.0000,0,133.1281,no,18-24,south asian,male,Unknown,-12.6882,-6.8309,7.2743,0.0012,0.0068,0.4259,0.0311,0.0100,0.1214,0.2163,-5.5273,6.1655,0.0000,0.0018,0.0000,6.1655,0.0001,0.0000,0.0000,0.0053,45.9804,12.2515,0.0000,0.0008,0.0010,0.0000,95.4079,0.0000,0.0000,0.0009,27.8523,0.0007,0.1254,0.0015,0.0012,0.0012,7.2492,0.0018,0.0100,0.0000,0.0018,2.2977,2.2977,0.0018,0.0281,
0.0000,0,139.1843,no,25-34,south asian,male,Kissing,-14.9236,-10.2738,14.8750,0.0017,0.0048,0.4264,0.0244,0.0052,0.1807,0.1958,-1.1621,0.8562,0.0000,0.0000,0.0000,0.8562,0.0026,0.0000,0.0000,0.0006,98.6529,3.0126,0.0000,0.0007,0.0000,5.5434,91.2554,0.0000,0.0000,0.1458,0.1282,0.0002,0.1819,0.0018,0.0017,0.0017,99.8102,0.0018,0.0052,0.0000,0.0045,2.2980,2.2980,0.0018,0.0281,
0.0000,0,131.4415,no,25-34,south asian,male,Kissing,-4.8147,-16.7298,20.5137,0.0000,0.1285,0.4259,1.0218,0.5290,0.0045,0.4918,-15.0769,50.1356,0.0000,0.0239,0.0000,50.1356,0.0000,0.0001,0.0118,0.0164,87.6046,0.0524,0.0000,0.0350,0.0001,0.0000,74.1549,0.0000,0.0000,0.1319,0.1254,0.0004,9.1420,0.0003,0.0000,0.0000,99.3432,0.0018,0.5290,0.0000,0.0018,2.2986,2.2986,0.0018,0.0390,
0.0000,0,138.3955,no,35-44,south asian,male,Kissing,-4.8586,-6.2048,21.4258,0.0000,0.1432,0.4263,1.1552,0.6181,0.0040,0.5119,-15.5415,51.7849,0.0000,0.0042,0.0000,51.7849,0.0001,0.0012,0.0000,0.0131,98.9357,0.0005,0.0000,0.0017,0.0889,0.0000,95.9264,0.0000,0.0000,4.0691,0.0010,0.0000,2.9137,0.0003,0.0000,0.0000,99.9158,0.0018,0.6181,0.0000,0.0027,3.1038,3.1038,0.0018,0.0311,
0.0000,0,130.6831,no,25-34,south asian,male,Kissing,-7.6056,-17.2991,29.4274,0.0005,0.0147,0.4266,0.0897,0.0243,0.0516,0.2679,-5.3592,17.6140,0.0000,0.0028,0.0000,17.6140,0.0002,0.0006,0.0017,0.1078,96.7933,0.1342,0.0000,0.0546,0.0015,0.0000,71.9138,0.0000,0.0000,0.0697,0.6139,0.0010,29.5082,0.0010,0.0005,0.0005,99.8758,0.0018,0.0243,0.0000,0.0018,2.2982,2.3377,0.0018,0.0817,
0.0000,0,130.0547,no,35-44,south asian,male,Unknown,0.4389,18.0009,-38.4401,0.0018,0.0013,0.4482,0.0650,0.0047,0.1886,0.1942,-27.5046,1.1733,0.0000,0.2299,0.0000,0.4112,0.0016,1.1733,38.0366,0.2898,0.4874,0.0387,0.0021,0.0312,0.0022,0.0000,68.9938,0.0000,0.0000,0.0139,0.0273,0.0001,73.5182,0.0018,0.0018,0.0018,0.0020,1.8104,0.0047,0.0000,0.0018,2.2979,2.2979,0.0018,0.4036,
0.0000,0,129.3271,no,25-34,south asian,male,Kissing,-15.6490,-11.5109,28.0928,0.0000,1.6753,0.4259,15.2894,18.3015,0.0002,1.0126,-27.6115,88.9113,0.0000,0.0054,0.0000,88.9113,0.0004,0.0000,0.0002,0.2800,99.9863,2.8405,0.0000,0.0037,0.0043,0.0000,89.0690,0.0000,0.0000,0.0368,32.1486,0.0379,4.2325,0.0001,0.0000,0.0000,99.9305,0.0018,18.3015,0.0000,0.0018,2.2977,2.2980,0.0018,0.0326,
0.0000,0,136.5658,no,25-34,south asian,male,Kissing,-9.4948,11.6287,-14.9467,0.0016,0.0051,0.4259,0.0272,0.0053,0.1704,0.1987,-0.4995,1.6415,0.0000,0.0023,0.0000,1.6415,0.0000,0.0000,0.0081,0.0008,76.4374,0.0013,0.0000,0.0012,0.0001,0.0000,88.8376,0.0000,0.0000,0.0022,0.0022,0.0000,6.6249,0.0017,0.0016,0.0016,95.2057,0.0018,0.0053,0.0000,0.0018,2.2977,2.2977,0.0018,0.0356,
0.0000,0,241.9082,yes,under 18,south asian,unknown,Kissing,8.7054,5.1255,4.1989,0.0015,0.0059,0.4259,0.0252,0.0326,0.2974,0.1927,-0.8167,5.3409,0.0000,2.7031,5.3409,0.0000,0.0000,0.0023,0.0025,0.0094,72.1013,0.0002,0.0001,0.0048,0.0000,0.0000,96.6911,71.3096,0.0000,0.0009,0.0000,0.0000,60.7112,0.0015,0.0015,0.0015,90.0270,0.0018,0.0326,0.0000,0.0018,2.2977,2.2978,0.0048,0.2539,
0.0000,0,265.0931,no,18-24,south asian,male,Unknown,-10.6512,8.3707,-0.6733,0.0018,0.0227,0.4266,0.0050,0.0043,0.6564,0.1927,-0.1187,0.5383,0.0000,0.3641,0.5383,0.0008,0.0122,0.0013,0.0000,0.0060,91.9449,0.0006,0.0016,47.3303,0.0001,0.0000,93.8535,0.0022,0.0000,0.0000,0.0749,0.0001,91.3574,0.0018,0.0018,0.0018,20.8699,0.0018,0.0043,0.0000,0.0018,2.2977,2.2977,0.0018,0.8314,
0.0000,0,229.7625,no,under 18,south asian,unknown,Unknown,17.3525,17.6941,14.5979,0.0018,0.0044,0.4257,0.0249,0.0045,0.1932,0.1927,-0.9360,0.0208,0.0000,0.0374,0.0208,0.0000,0.0000,0.0000,1.3004,0.0422,0.0229,0.0003,0.0058,0.0009,0.0036,0.0000,70.2906,0.0000,0.0000,0.0068,0.0000,0.0000,0.0776,0.0018,0.0018,0.0018,0.0018,0.0023,0.0045,0.0000,0.0018,2.2977,2.2977,0.0018,0.0280,
0.0000,0,258.0099,no,18-24,east asian,male,Smirk,-11.8910,15.4104,6.4371,0.0018,0.0046,0.0848,0.0127,0.1884,0.1938,98.7568,-41.0474,0.2894,0.0000,0.0158,0.0646,0.0002,1.3982,0.2894,0.0000,96.3873,0.0076,12.9236,25.0685,0.0517,99.9998,0.0000,78.8836,0.0913,0.2874,0.0000,0.0000,0.0000,1.1921,0.0018,0.0017,0.0017,0.0018,0.0018,0.1884,98.8392,0.0018,2.2977,2.8109,0.0019,0.0294,
0.0000,0,209.4905,no,under 18,south asian,male,Unknown,2.1793,17.0741,-1.7859,0.0018,0.0046,0.5173,0.0237,0.0044,0.2018,0.1930,-2.3645,4.5008,0.0000,0.0195,0.7142,0.0000,0.0006,4.5008,0.1071,0.0964,15.1786,0.0000,0.0133,0.0460,0.0162,0.0000,72.8134,0.1482,0.0000,0.0004,0.0000,0.0000,68.9312,0.0018,0.0018,0.0018,0.0289,0.0019,0.0044,0.0000,0.0018,2.2977,2.2977,0.0019,0.3441,
0.0000,0,261.3787,no,under 18,caucasian,male,Flushed,14.8887,8.8157,-4.0266,0.0001,0.0677,0.4258,0.0032,0.0005,23.3738,1.1487,-0.2764,80.8465,0.0000,0.2605,80.8465,0.0000,0.0000,0.0000,0.0000,0.3672,0.3997,0.2932,0.0005,0.0000,16.8946,0.0000,93.3196,66.0444,0.0000,0.0025,42.6602,0.0000,0.4444,0.0001,0.0001,0.0001,0.0020,0.0018,0.0005,0.0001,0.0018,2.2977,2.2977,75.0070,0.0284,
0.0000,0,290.4306,yes,under 18,south asian,male,Unknown,0.7957,10.8845,-44.5486,0.0015,0.0055,0.4260,0.0207,0.0772,0.2783,0.1927,-0.1522,5.8484,0.0000,0.0214,5.8484,0.0000,0.0000,0.0101,0.0005,0.4674,8.5935,0.0004,0.0000,0.0863,0.0019,0.0000,90.2304,94.2055,0.0000,0.0000,0.0000,0.0000,1.8486,0.0015,0.0015,0.0015,0.0087,0.0018,0.0772,0.0000,0.0018,2.2977,2.2977,0.0053,0.0303,
0.0000,0,263.0381,no,18-24,hispanic,male,Kissing,-12.5230,7.0708,20.0182,0.0018,0.0055,35.9003,0.0201,0.0044,0.2197,0.2080,-35.1162,99.7845,0.0000,0.0013,0.0000,0.0758,3.7659,99.7845,0.0000,0.2243,86.3438,0.0255,0.0000,5.4816,0.7092,0.0189,95.1930,0.0002,41.8926,0.0003,0.0864,0.0000,97.4083,0.0018,0.0136,0.0136,99.1754,0.0018,0.0044,0.0000,0.0018,2.2978,2.2999,0.0018,0.9568,
0.0000,0,270.7510,no,18-24,south asian,male,Unknown,-7.5136,4.0119,33.2167,0.0018,0.0081,99.6898,0.0134,0.0020,0.2982,48.7804,-70.6840,87.8553,0.0000,0.0000,0.0000,0.0000,53.5069,87.8553,0.0000,0.0027,0.0023,0.0066,0.0005,17.5092,58.3643,0.0000,97.3341,0.0000,0.0001,0.0053,0.0000,0.0002,1.0867,0.0018,0.0000,0.0000,0.0018,0.0018,0.0020,0.8099,0.0018,2.2977,2.2977,0.0018,0.0291,
0.0000,0,266.7312,no,under 18,south asian,male,Unknown,-3.2911,7.5942,2.9984,0.0005,0.0151,0.4259,0.0097,0.0015,1.7978,0.2059,-0.5580,35.8777,0.0000,0.1891,35.8777,0.0000,0.0001,0.0000,0.0000,0.0480,0.0011,1.6229,0.0000,0.0033,0.6261,0.0000,94.6907,25.7622,0.0000,0.0000,6.2114,0.0002,0.0247,0.0005,0.0005,0.0005,0.0018,0.0018,0.0015,0.0000,0.0018,2.2977,2.2977,0.1975,0.0280,
0.0000,0,289.8088,no,18-24,hispanic,male,Smirk,-12.0846,-0.5018,26.7454,0.0018,0.0060,0.4262,0.0182,0.0046,0.2374,98.7498,-0.1075,0.0839,0.0001,0.0003,0.0839,0.0003,0.0035,0.0160,0.0000,0.1482,5.0749,0.1706,0.0065,8.1586,99.9459,0.0000,98.6608,0.0016,0.0000,0.0000,0.0001,0.0001,0.1148,0.0018,0.0018,0.0018,0.0046,0.0018,0.0046,98.8254,0.0018,2.2977,2.2977,0.0018,0.0284,
0.0000,0,285.8468,no,under 18,black african,unknown,Smirk,-1.4544,-1.9228,15.7048,0.0018,0.0047,0.4258,0.0236,0.0054,0.1972,98.7568,-0.0773,0.0026,0.0000,0.1122,0.0026,0.0000,0.0000,0.0001,0.0000,0.0154,76.3402,0.1289,0.0009,0.7576,99.9999,0.0000,98.2285,5.1878,0.0000,0.0006,0.0001,0.0003,0.1307,0.0018,0.0018,0.0018,95.1244,0.0018,0.0054,98.8393,0.0018,2.2977,2.2977,0.0018,0.0281,
0.0000,0,272.7493,yes,under 18,south asian,male,Unknown,13.9196,11.2199,7.1704,0.0018,0.0045,0.4259,0.0240,0.0045,0.1930,0.1943,-0.0278,0.0217,0.0000,0.0094,0.0217,0.0000,0.0000,0.0000,0.0289,0.0003,4.2664,0.0156,0.0001,0.0000,0.0817,0.0000,89.6229,0.0126,0.0000,0.0442,0.0005,0.0000,0.0384,0.0018,0.0018,0.0018,0.0040,0.0018,0.0045,0.0000,0.0018,2.2979,2.2979,0.0018,0.0280,
0.0000,0,266.8648,no,25-34,east asian,male,Wink,5.7220,16.0946,42.8520,0.0000,3.4495,1.5989,30.3526,37.8873,0.0001,1.2432,-30.0808,99.9998,0.0000,0.0429,0.0000,99.9998,0.0068,0.0039,0.0009,0.2065,0.3723,0.0001,0.0001,0.0028,0.0000,0.0000,76.5141,0.0000,0.0000,90.4028,0.0000,0.0000,0.0764,0.0000,0.0000,0.0000,0.0020,0.0018,37.8873,0.0000,99.7101,2.2977,2.2977,0.0018,0.0280,
0.0000,0,239.4888,no,under 18,south asian,male,Unknown,2.9181,15.1072,32.1197,0.0016,0.0060,0.4257,0.0288,0.0275,0.2885,0.1927,-1.2885,3.9415,0.0000,4.2216,3.9415,0.0000,0.0000,0.0002,0.0000,0.0675,4.8538,0.0017,0.0038,0.0005,0.0009,0.0000,79.8759,65.7671,0.0000,0.0002,0.0002,0.0000,0.1163,0.0016,0.0016,0.0016,0.0044,0.0018,0.0275,0.0000,0.0018,2.2977,2.2977,0.0037,0.0281,
0.0000,0,257.1270,no,under 18,south asian,male,Flushed,8.1252,14.5676,15.5368,0.0002,0.0494,0.4258,0.0058,0.0030,13.2836,0.1929,-3.9290,67.5221,0.0000,4.0996,67.5221,0.0000,0.0000,0.0000,0.0174,8.9523,0.0376,0.0007,0.0033,0.0008,0.0093,0.0000,81.5550,93.7716,0.0000,0.0016,0.0007,0.0000,2.1286,0.0002,0.0002,0.0002,0.0018,0.0018,0.0030,0.0000,0.0018,2.2977,2.2977,79.7002,0.0302,
0.0000,0,266.3250,no,45-54,south asian,male,Kissing,16.5251,-5.9414,-34.4043,0.0018,0.0046,0.4259,0.0237,0.1031,0.1996,0.1993,-24.5946,0.5659,0.0000,0.0004,0.5659,0.0002,0.0000,0.0005,0.0477,81.7348,99.2016,0.1344,0.0001,0.0025,0.3203,0.0000,96.1273,4.6606,0.0000,0.0000,0.0094,0.0000,0.2888,0.0018,0.0018,0.0018,99.9198,0.0018,0.1031,0.0000,0.0018,2.2977,2.2977,0.0020,0.0283,
0.0000,0,250.5789,yes,under 18,south asian,male,Unknown,11.5010,10.9857,11.7112,0.0018,0.1261,0.4259,0.0009,0.0046,2.2856,0.2911,-0.0150,0.0012,0.0000,0.0335,0.0012,0.0000,0.0000,0.0000,0.0000,0.0001,9.1005,0.0164,0.0000,99.7300,3.8948,0.0000,90.0507,0.1326,0.0000,0.0048,0.0000,0.0000,94.2759,0.0018,0.0018,0.0018,0.0019,0.0018,0.0046,0.0000,0.0018,2.2978,2.3574,0.0018,0.8548,
0.0000,0,249.5387,no,under 18,south asian,male,Kissing,-0.0434,6.5030,7.0754,0.0001,0.0632,0.4278,0.0033,0.0023,20.5474,6.5938,-14.7967,77.8758,0.0000,0.1052,77.8758,0.0000,0.0026,0.1004,0.0000,48.0348,99.4075,1.0072,0.0034,1.0557,33.8746,0.0000,95.6868,55.3384,0.0000,0.0021,0.0003,0.0001,10.7705,0.0001,0.0001,0.0001,99.9160,0.0018,0.0023,0.0035,0.0018,2.2977,2.3039,29.9946,0.0482,
0.0000,0,230.7258,no,18-24,south asian,unknown,Unknown,5.9017,-17.7974,-46.6551,0.0018,0.0045,0.4249,0.0236,0.0133,0.1928,0.1927,-8.9319,0.0068,0.0000,0.0000,0.0068,0.0000,0.0000,0.0000,0.0000,28.8098,24.7052,0.9332,0.0300,0.0000,0.0000,0.0000,69.8576,0.0001,0.0000,0.0000,0.0002,0.0000,0.1896,0.0018,0.0018,0.0018,0.1631,0.0018,0.0133,0.0000,0.0018,2.2977,2.2977,0.0018,0.0282,
0.0000,0,267.0783,no,18-24,south asian,male,Unknown,-17.0739,11.7196,9.9714,0.0000,2.5672,0.5002,23.1512,31.7070,0.0002,1.1390,-31.1314,95.2755,0.0000,0.0000,0.0000,95.2755,0.7875,1.1418,0.0003,5.2695,30.2249,0.0094,0.0008,0.3589,0.0000,0.0000,88.6561,0.0000,0.0000,0.0243,0.0029,0.0000,95.8716,0.0001,0.0000,0.0000,0.4436,0.0018,31.7070,0.0000,0.0063,2.2977,2.2977,0.0018,0.9053,
0.0000,0,262.3038,no,under 18,south asian,male,Unknown,7.4019,9.1117,-32.2073,0.0016,0.0049,0.4259,0.0250,0.0046,0.2559,0.1927,-3.1363,3.9629,0.0000,0.9742,3.9629,0.0000,0.0000,0.0124,2.9401,2.5916,0.0719,0.0000,0.0076,0.0008,0.0005,0.0000,92.9410,5.2125,0.0000,0.0004,0.0000,0.0000,70.7235,0.0016,0.0016,0.0016,0.0019,0.0031,0.0046,0.0000,0.0018,2.2977,2.2979,0.0038,0.3648,
0.0000,0,238.7816,no,18-24,south asian,unknown,Unknown,-13.3961,2.0646,27.6055,0.0018,0.0047,0.4261,0.0235,0.0043,0.2047,0.1927,-0.0196,0.9588,0.0000,0.0227,0.9588,0.0000,0.0002,0.0108,0.0000,0.0199,0.0142,0.0040,0.0001,0.0009,0.0001,0.0000,98.1784,0.0017,0.0000,0.0000,0.0008,0.0000,0.0648,0.0018,0.0018,0.0018,0.0018,0.0018,0.0043,0.0000,0.0018,2.2977,2.2977,0.0018,0.0280,
0.0000,0,221.1468,no,under 18,hispanic,female,Unknown,17.0698,15.3789,10.1136,0.0007,0.0119,0.4259,0.0453,0.0008,1.8271,0.1927,-13.8501,27.3517,0.0000,14.8257,27.3517,0.0002,0.0000,0.0026,13.2172,0.4950,1.1514,0.0004,0.0013,0.0228,0.0002,0.0000,78.9884,12.5126,0.0000,0.0128,0.0000,0.0000,13.8511,0.0007,0.0007,0.0007,0.0023,0.0202,0.0008,0.0000,0.0018,2.2977,2.2978,0.0178,0.0464,
0.0000,0,233.9390,no,45-54,south asian,male,Unknown,19.9113,3.0866,-2.6957,0.0006,0.0122,0.4259,0.0114,0.0010,1.2122,0.1936,-0.0336,29.4450,0.0000,0.0133,29.4450,0.0000,0.0000,0.0000,0.0420,0.0000,0.0068,0.0004,0.0003,0.3469,0.0430,0.0000,97.7745,2.5026,0.0000,0.0001,0.0143,0.0000,0.4244,0.0006,0.0006,0.0006,0.0018,0.0018,0.0010,0.0000,0.0018,2.2977,2.2978,0.0029,0.0299,
0.0000,0,249.4979,no,under 18,south asian,male,Unknown,5.7148,14.5775,20.4430,0.0018,0.0046,0.4254,0.0242,0.0834,0.1953,0.1927,-0.8511,0.1328,0.0000,0.1420,0.1328,0.0000,0.0000,0.0014,0.0000,2.6750,6.3458,0.0004,0.0169,0.0000,0.0002,0.0000,81.5251,84.7986,0.0000,0.0124,0.0011,0.0000,0.4074,0.0018,0.0018,0.0018,0.0058,0.0018,0.0834,0.0000,0.0018,2.2977,2.2977,0.0019,0.0284,
0.0000,0,248.6915,no,under 18,south asian,male,Kissing,7.6959,10.6833,0.9331,0.0018,0.0046,0.0024,0.0074,0.0144,0.1934,0.1927,-30.7502,0.0004,0.0000,0.0934,0.0004,0.0000,0.0000,0.0000,0.0022,31.3902,98.8629,0.0001,71.0119,0.0001,0.0010,0.0000,90.5795,0.3124,0.0000,0.0355,0.0038,0.0000,0.1015,0.0018,0.0018,0.0018,99.9147,0.0018,0.0144,0.0000,0.0018,2.2977,2.2978,0.0018,0.0281,
0.0000,0,130.2763,no,35-44,south asian,male,Unknown,-1.6630,0.8290,-4.4827,0.0018,0.0045,0.4259,0.0240,0.0045,0.1927,0.1927,-0.0001,0.0002,0.0000,0.0000,0.0000,0.0002,0.0001,0.0001,0.0000,0.0000,11.4869,0.0000,0.0000,0.0015,0.0000,0.0000,98.5716,0.0000,0.0000,0.0001,0.0000,0.0000,0.1031,0.0018,0.0018,0.0018,0.0148,0.0018,0.0045,0.0000,0.0018,2.2977,2.2977,0.0018,0.0281,
0.0000,0,124.1536,no,25-34,south asian,male,Unknown,-0.7112,0.9774,-7.3671,0.0018,0.0045,0.4259,0.0240,0.0045,0.1929,0.1927,-0.0003,0.0201,0.0000,0.0005,0.0201,0.0000,0.0000,0.0002,0.0000,0.0000,16.9582,0.0000,0.0000,0.0003,0.0002,0.0000,98.5292,0.0004,0.0000,0.0000,0.0000,0.0000,0.0039,0.0018,0.0018,0.0018,0.0399,0.0018,0.0045,0.0000,0.0018,2.2977,2.2977,0.0018,0.0280,
